"Index","Time","Iso","TrueState","Dataset"
1,0,0.708211671088915,2,"Frequent Transitions"
2,0.524,0.709044069543574,2,"Frequent Transitions"
3,1.048,0.707096768914163,1,"Frequent Transitions"
4,1.572,0.706676864268677,1,"Frequent Transitions"
5,2.096,0.706349545282684,1,"Frequent Transitions"
6,2.62,0.706663847569982,1,"Frequent Transitions"
7,3.144,0.709171471834136,2,"Frequent Transitions"
8,3.668,0.708202471659286,2,"Frequent Transitions"
9,4.192,0.708082208707277,2,"Frequent Transitions"
10,4.716,0.70884034691574,2,"Frequent Transitions"
11,5.24,0.708738699433813,2,"Frequent Transitions"
12,5.764,0.708883408086374,2,"Frequent Transitions"
13,6.288,0.708346722040931,2,"Frequent Transitions"
14,6.812,0.709016890936158,2,"Frequent Transitions"
15,7.336,0.707968666882114,2,"Frequent Transitions"
16,7.86,0.708472712251404,2,"Frequent Transitions"
17,8.384,0.708136941759288,2,"Frequent Transitions"
18,8.908,0.708852783043543,2,"Frequent Transitions"
19,9.432,0.708572407249454,2,"Frequent Transitions"
20,9.956,0.709013012614241,2,"Frequent Transitions"
21,10.48,0.709172320549609,2,"Frequent Transitions"
22,11.004,0.708578300549509,2,"Frequent Transitions"
23,11.528,0.708215040474199,2,"Frequent Transitions"
24,12.052,0.708087149941735,2,"Frequent Transitions"
25,12.576,0.708354767077509,2,"Frequent Transitions"
26,13.1,0.70846115740505,2,"Frequent Transitions"
27,13.624,0.709167525049252,2,"Frequent Transitions"
28,14.148,0.707981196135888,2,"Frequent Transitions"
29,14.672,0.707992008844903,2,"Frequent Transitions"
30,15.196,0.708278308690386,2,"Frequent Transitions"
31,15.72,0.708810220374167,2,"Frequent Transitions"
32,16.244,0.70891189221791,2,"Frequent Transitions"
33,16.768,0.708054738906771,2,"Frequent Transitions"
34,17.292,0.708570763107575,2,"Frequent Transitions"
35,17.816,0.708476050793426,2,"Frequent Transitions"
36,18.34,0.709037595529854,2,"Frequent Transitions"
37,18.864,0.709006751610432,2,"Frequent Transitions"
38,19.388,0.708328379050083,2,"Frequent Transitions"
39,19.912,0.708525679349527,2,"Frequent Transitions"
40,20.436,0.708840245408285,2,"Frequent Transitions"
41,20.96,0.707868761444045,2,"Frequent Transitions"
42,21.484,0.708329448433965,2,"Frequent Transitions"
43,22.008,0.708804235907504,2,"Frequent Transitions"
44,22.532,0.708220568898553,2,"Frequent Transitions"
45,23.056,0.708466554557625,2,"Frequent Transitions"
46,23.58,0.708488267748011,2,"Frequent Transitions"
47,24.104,0.708128495059814,2,"Frequent Transitions"
48,24.628,0.708023992524575,2,"Frequent Transitions"
49,25.152,0.708389109097142,2,"Frequent Transitions"
50,25.676,0.708309999290295,2,"Frequent Transitions"
51,26.2,0.708917040810408,2,"Frequent Transitions"
52,26.724,0.709111767876567,2,"Frequent Transitions"
53,27.248,0.708493341275817,2,"Frequent Transitions"
54,27.772,0.708716905562719,2,"Frequent Transitions"
55,28.296,0.708460704172868,2,"Frequent Transitions"
56,28.82,0.708816679763561,2,"Frequent Transitions"
57,29.344,0.708621069829818,2,"Frequent Transitions"
58,29.868,0.708630920565268,2,"Frequent Transitions"
59,30.392,0.709013978578243,2,"Frequent Transitions"
60,30.916,0.708026405355753,2,"Frequent Transitions"
61,31.44,0.709096641437104,2,"Frequent Transitions"
62,31.964,0.7086910965533,2,"Frequent Transitions"
63,32.488,0.708600444901129,2,"Frequent Transitions"
64,33.012,0.708202720141457,2,"Frequent Transitions"
65,33.536,0.708408879253315,2,"Frequent Transitions"
66,34.06,0.7087039528199,2,"Frequent Transitions"
67,34.584,0.706327331375144,1,"Frequent Transitions"
68,35.108,0.706683244676935,1,"Frequent Transitions"
69,35.632,0.707309483192116,1,"Frequent Transitions"
70,36.156,0.706837872849638,1,"Frequent Transitions"
71,36.68,0.706596383647667,1,"Frequent Transitions"
72,37.204,0.706667482884601,1,"Frequent Transitions"
73,37.728,0.707130460813502,1,"Frequent Transitions"
74,38.252,0.706371458938299,1,"Frequent Transitions"
75,38.776,0.707431459700456,1,"Frequent Transitions"
76,39.3,0.706321061353246,1,"Frequent Transitions"
77,39.824,0.706730307905655,1,"Frequent Transitions"
78,40.348,0.706601822531316,1,"Frequent Transitions"
79,40.872,0.707948267933726,2,"Frequent Transitions"
80,41.396,0.707996752583654,2,"Frequent Transitions"
81,41.92,0.708638230730873,2,"Frequent Transitions"
82,42.444,0.708433263504971,2,"Frequent Transitions"
83,42.968,0.708334468799829,2,"Frequent Transitions"
84,43.492,0.707814209710201,2,"Frequent Transitions"
85,44.016,0.70792977758646,2,"Frequent Transitions"
86,44.54,0.708426872655796,2,"Frequent Transitions"
87,45.064,0.708065947253257,2,"Frequent Transitions"
88,45.588,0.708097909673955,2,"Frequent Transitions"
89,46.112,0.708994249471556,2,"Frequent Transitions"
90,46.636,0.70859756784793,2,"Frequent Transitions"
91,47.16,0.708007590099098,2,"Frequent Transitions"
92,47.684,0.708247500864509,2,"Frequent Transitions"
93,48.208,0.708343002664717,2,"Frequent Transitions"
94,48.732,0.708147422303306,2,"Frequent Transitions"
95,49.256,0.708034513329901,2,"Frequent Transitions"
96,49.78,0.708471079367958,2,"Frequent Transitions"
97,50.304,0.708878997226152,2,"Frequent Transitions"
98,50.828,0.708625622821599,2,"Frequent Transitions"
99,51.352,0.708388955925219,2,"Frequent Transitions"
100,51.876,0.708711295653181,2,"Frequent Transitions"
101,52.4,0.70890092993495,2,"Frequent Transitions"
102,52.924,0.708421777743846,2,"Frequent Transitions"
103,53.448,0.708746028963569,2,"Frequent Transitions"
104,53.972,0.707976380335213,2,"Frequent Transitions"
105,54.496,0.708362000242202,2,"Frequent Transitions"
106,55.02,0.708271987296734,2,"Frequent Transitions"
107,55.544,0.708608589067589,2,"Frequent Transitions"
108,56.068,0.708695403169934,2,"Frequent Transitions"
109,56.592,0.708431132426346,2,"Frequent Transitions"
110,57.116,0.708110484192241,2,"Frequent Transitions"
111,57.64,0.708046763345925,2,"Frequent Transitions"
112,58.164,0.708653571073711,2,"Frequent Transitions"
113,58.688,0.709077616863698,2,"Frequent Transitions"
114,59.212,0.708101841749111,2,"Frequent Transitions"
115,59.736,0.708290270605078,2,"Frequent Transitions"
116,60.26,0.708681379947346,2,"Frequent Transitions"
117,60.784,0.708205408010026,2,"Frequent Transitions"
118,61.308,0.708567733587837,2,"Frequent Transitions"
119,61.832,0.708473426685808,2,"Frequent Transitions"
120,62.356,0.708106320317369,2,"Frequent Transitions"
121,62.88,0.70891599291726,2,"Frequent Transitions"
122,63.404,0.708921833277354,2,"Frequent Transitions"
123,63.928,0.708985961428657,2,"Frequent Transitions"
124,64.452,0.709056640585139,2,"Frequent Transitions"
125,64.976,0.708228821886424,2,"Frequent Transitions"
126,65.5,0.708249611760164,2,"Frequent Transitions"
127,66.024,0.708644252916984,2,"Frequent Transitions"
128,66.548,0.708829950880539,2,"Frequent Transitions"
129,67.072,0.708313896650076,2,"Frequent Transitions"
130,67.596,0.708270430587232,2,"Frequent Transitions"
131,68.12,0.708175477448106,2,"Frequent Transitions"
132,68.644,0.709103199390508,2,"Frequent Transitions"
133,69.168,0.707808495160053,2,"Frequent Transitions"
134,69.692,0.708406840678723,2,"Frequent Transitions"
135,70.216,0.708521337437304,2,"Frequent Transitions"
136,70.74,0.708002525577973,2,"Frequent Transitions"
137,71.264,0.708710054669715,2,"Frequent Transitions"
138,71.788,0.707834421171248,2,"Frequent Transitions"
139,72.312,0.708962284588534,2,"Frequent Transitions"
140,72.836,0.707867368189944,2,"Frequent Transitions"
141,73.36,0.707819329404458,2,"Frequent Transitions"
142,73.884,0.708111589044798,2,"Frequent Transitions"
143,74.408,0.708590130222356,2,"Frequent Transitions"
144,74.932,0.708160276304465,2,"Frequent Transitions"
145,75.456,0.708203176112054,2,"Frequent Transitions"
146,75.98,0.708682714312011,2,"Frequent Transitions"
147,76.504,0.70650275143506,1,"Frequent Transitions"
148,77.028,0.706952110214112,1,"Frequent Transitions"
149,77.552,0.707267028103862,1,"Frequent Transitions"
150,78.076,0.707628417280223,1,"Frequent Transitions"
151,78.6,0.70875786796743,2,"Frequent Transitions"
152,79.124,0.709139527924219,2,"Frequent Transitions"
153,79.648,0.708744696549792,2,"Frequent Transitions"
154,80.172,0.708498189764051,2,"Frequent Transitions"
155,80.696,0.707816826015897,2,"Frequent Transitions"
156,81.22,0.707954492724687,2,"Frequent Transitions"
157,81.744,0.708324828397483,2,"Frequent Transitions"
158,82.268,0.708866591883916,2,"Frequent Transitions"
159,82.792,0.708322944565304,2,"Frequent Transitions"
160,83.316,0.708789321692381,2,"Frequent Transitions"
161,83.84,0.708001189921517,2,"Frequent Transitions"
162,84.364,0.708348789459327,2,"Frequent Transitions"
163,84.888,0.708620257453341,2,"Frequent Transitions"
164,85.412,0.70830351458923,2,"Frequent Transitions"
165,85.936,0.708562885209126,2,"Frequent Transitions"
166,86.46,0.708151666749688,2,"Frequent Transitions"
167,86.984,0.708704296758352,2,"Frequent Transitions"
168,87.508,0.708454778810125,2,"Frequent Transitions"
169,88.032,0.70847373172841,2,"Frequent Transitions"
170,88.556,0.707835924601788,2,"Frequent Transitions"
171,89.08,0.708150365430163,2,"Frequent Transitions"
172,89.604,0.707895422488544,2,"Frequent Transitions"
173,90.128,0.707875835112808,2,"Frequent Transitions"
174,90.652,0.708234972119238,2,"Frequent Transitions"
175,91.176,0.708410576538881,2,"Frequent Transitions"
176,91.7,0.708656298269052,2,"Frequent Transitions"
177,92.224,0.709007389875129,2,"Frequent Transitions"
178,92.748,0.70874027275145,2,"Frequent Transitions"
179,93.272,0.708981946907705,2,"Frequent Transitions"
180,93.796,0.708219070843141,2,"Frequent Transitions"
181,94.32,0.708330742763216,2,"Frequent Transitions"
182,94.844,0.709005507192947,2,"Frequent Transitions"
183,95.368,0.708500674235355,2,"Frequent Transitions"
184,95.892,0.707865036805812,2,"Frequent Transitions"
185,96.416,0.7080780700339,2,"Frequent Transitions"
186,96.94,0.708980444752006,2,"Frequent Transitions"
187,97.464,0.708178961477475,2,"Frequent Transitions"
188,97.988,0.707182840661751,1,"Frequent Transitions"
189,98.512,0.707007943386026,1,"Frequent Transitions"
190,99.036,0.706733749495959,1,"Frequent Transitions"
191,99.56,0.706808024025196,1,"Frequent Transitions"
192,100.084,0.70721331471107,1,"Frequent Transitions"
193,100.608,0.707116202517552,1,"Frequent Transitions"
194,101.132,0.707548132693302,1,"Frequent Transitions"
195,101.656,0.708389135070518,2,"Frequent Transitions"
196,102.18,0.708049129158584,2,"Frequent Transitions"
197,102.704,0.708592236748477,2,"Frequent Transitions"
198,103.228,0.708863578552799,2,"Frequent Transitions"
199,103.752,0.709184256092599,2,"Frequent Transitions"
200,104.276,0.708250012416812,2,"Frequent Transitions"
201,104.8,0.708320909806108,2,"Frequent Transitions"
202,105.324,0.708935742893722,2,"Frequent Transitions"
203,105.848,0.709059934772085,2,"Frequent Transitions"
204,106.372,0.708157070063939,2,"Frequent Transitions"
205,106.896,0.708845572308684,2,"Frequent Transitions"
206,107.42,0.708200376642588,2,"Frequent Transitions"
207,107.944,0.708035172049748,2,"Frequent Transitions"
208,108.468,0.708826866831118,2,"Frequent Transitions"
209,108.992,0.708559368804144,2,"Frequent Transitions"
210,109.516,0.708712078020535,2,"Frequent Transitions"
211,110.04,0.708193102581939,2,"Frequent Transitions"
212,110.564,0.709149139953451,2,"Frequent Transitions"
213,111.088,0.708845893592061,2,"Frequent Transitions"
214,111.612,0.708295673465915,2,"Frequent Transitions"
215,112.136,0.707362451438606,1,"Frequent Transitions"
216,112.66,0.706457185944915,1,"Frequent Transitions"
217,113.184,0.706923306533322,1,"Frequent Transitions"
218,113.708,0.707587642900366,1,"Frequent Transitions"
219,114.232,0.706895153134502,1,"Frequent Transitions"
220,114.756,0.707446205222933,1,"Frequent Transitions"
221,115.28,0.706877062224783,1,"Frequent Transitions"
222,115.804,0.706315092202276,1,"Frequent Transitions"
223,116.328,0.706565120927524,1,"Frequent Transitions"
224,116.852,0.707123381140828,1,"Frequent Transitions"
225,117.376,0.707596384427743,1,"Frequent Transitions"
226,117.9,0.706687038441794,1,"Frequent Transitions"
227,118.424,0.707152205065545,1,"Frequent Transitions"
228,118.948,0.70653424473647,1,"Frequent Transitions"
229,119.472,0.706516588520119,1,"Frequent Transitions"
230,119.996,0.706605880393926,1,"Frequent Transitions"
231,120.52,0.70758031408512,1,"Frequent Transitions"
232,121.044,0.70745705902772,1,"Frequent Transitions"
233,121.568,0.707313084731111,1,"Frequent Transitions"
234,122.092,0.70751474342118,1,"Frequent Transitions"
235,122.616,0.706769879121566,1,"Frequent Transitions"
236,123.14,0.707386744744005,1,"Frequent Transitions"
237,123.664,0.707116230083909,1,"Frequent Transitions"
238,124.188,0.706505892168451,1,"Frequent Transitions"
239,124.712,0.706584156940598,1,"Frequent Transitions"
240,125.236,0.707027943853894,1,"Frequent Transitions"
241,125.76,0.707114044074994,1,"Frequent Transitions"
242,126.284,0.706823557155207,1,"Frequent Transitions"
243,126.808,0.70652330806572,1,"Frequent Transitions"
244,127.332,0.70632557643326,1,"Frequent Transitions"
245,127.856,0.707230534491781,1,"Frequent Transitions"
246,128.38,0.706837450435618,1,"Frequent Transitions"
247,128.904,0.707291973464144,1,"Frequent Transitions"
248,129.428,0.706385491490597,1,"Frequent Transitions"
249,129.952,0.706447058438603,1,"Frequent Transitions"
250,130.476,0.706937947222218,1,"Frequent Transitions"
251,131,0.706410397392092,1,"Frequent Transitions"
252,131.524,0.706333160807006,1,"Frequent Transitions"
253,132.048,0.707396705712611,1,"Frequent Transitions"
254,132.572,0.707442639552895,1,"Frequent Transitions"
255,133.096,0.706512118952675,1,"Frequent Transitions"
256,133.62,0.706849904591125,1,"Frequent Transitions"
257,134.144,0.70647976413914,1,"Frequent Transitions"
258,134.668,0.707173825055966,1,"Frequent Transitions"
259,135.192,0.706983426527772,1,"Frequent Transitions"
260,135.716,0.706569216726674,1,"Frequent Transitions"
261,136.24,0.706607161509944,1,"Frequent Transitions"
262,136.764,0.706501739175525,1,"Frequent Transitions"
263,137.288,0.707236204354372,1,"Frequent Transitions"
264,137.812,0.707302404449414,1,"Frequent Transitions"
