Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,MA
339,177.636,0.7100122799192108,1.0279620052142466,355.272,2016_yk_006,Yukon,2016,0.7094761445299664
340,178.16,0.7082908840937967,1.0230850180944986,356.32,2016_yk_006,Yukon,2016,0.7094830393278837
341,178.684,0.7099957333593759,1.0262330448478534,357.368,2016_yk_006,Yukon,2016,0.7094896221916037
342,179.208,0.710054935361654,1.010919448566714,358.416,2016_yk_006,Yukon,2016,0.709457151494743
343,179.732,0.70942371505336,1.0106531119019555,359.464,2016_yk_006,Yukon,2016,0.7094506825031263
344,180.256,0.7100105274636663,1.0004635473210526,360.512,2016_yk_006,Yukon,2016,0.7094382161911211
345,180.78,0.7087403715917235,0.9864649623405513,361.56,2016_yk_006,Yukon,2016,0.7094608385332385
346,181.304,0.7085911234909942,1.0106130559025437,362.608,2016_yk_006,Yukon,2016,0.7094618781784893
347,181.828,0.710573340553748,1.0266471393382932,363.656,2016_yk_006,Yukon,2016,0.7094794177243161
348,182.352,0.7086442624554863,1.0190038178215708,364.704,2016_yk_006,Yukon,2016,0.7095154921241656
349,182.876,0.7100195871394278,1.008326988311682,365.752,2016_yk_006,Yukon,2016,0.7095190989964754
350,183.4,0.7092152418364304,1.0248649924972013,366.8,2016_yk_006,Yukon,2016,0.7095129864997447
351,183.924,0.7095968654989288,0.9997293973769984,367.848,2016_yk_006,Yukon,2016,0.7095152034231549
352,184.448,0.7097799837252806,0.9783665362882552,368.896,2016_yk_006,Yukon,2016,0.7094749735549558
353,184.972,0.7087661352008774,0.9776987799172332,369.944,2016_yk_006,Yukon,2016,0.7094855123380792
354,185.496,0.7089924470815007,0.9735421523111224,370.992,2016_yk_006,Yukon,2016,0.7094922904135519
355,186.02,0.7114699216327475,0.9822026185418667,372.04,2016_yk_006,Yukon,2016,0.7094956677377708
356,186.544,0.7095196239546332,1.0057916922430308,373.088,2016_yk_006,Yukon,2016,0.7094882622199298
357,187.068,0.7113482495611085,1.0113224900882831,374.136,2016_yk_006,Yukon,2016,0.7094979725057329
358,187.592,0.709808803597046,0.991954182505634,375.184,2016_yk_006,Yukon,2016,0.7095183877675507
359,188.116,0.7087406826531258,0.9515824120312344,376.232,2016_yk_006,Yukon,2016,0.7095036009587172
360,188.64,0.7102237828551545,0.9424181886476118,377.28,2016_yk_006,Yukon,2016,0.7095067334132283
361,189.164,0.7093216374723793,0.956937091085793,378.328,2016_yk_006,Yukon,2016,0.7095234201433878
362,189.688,0.7102147446979056,0.9588138046680006,379.376,2016_yk_006,Yukon,2016,0.7095250479187494
363,190.212,0.7092943334676182,0.9406174180549456,380.424,2016_yk_006,Yukon,2016,0.70951721335009
364,190.736,0.7109814807889547,0.9786444737034216,381.472,2016_yk_006,Yukon,2016,0.7095320567903303
365,191.26,0.7089762882751541,0.9595932833716332,382.52,2016_yk_006,Yukon,2016,0.7095679510920635
366,191.784,0.7105436032884276,0.9470302044432168,383.568,2016_yk_006,Yukon,2016,0.7095628467080574
367,192.308,0.7095929440133788,0.9467259685885748,384.616,2016_yk_006,Yukon,2016,0.7095640474202274
368,192.832,0.709920579907072,0.959193481213379,385.664,2016_yk_006,Yukon,2016,0.7095752498437771
369,193.356,0.7086707926282189,0.9382846496303908,386.712,2016_yk_006,Yukon,2016,0.7095587385413338
370,193.88,0.7093102357476525,0.9568289292828992,387.76,2016_yk_006,Yukon,2016,0.7095840751607426
371,194.404,0.7088416757344475,0.9755655363407272,388.808,2016_yk_006,Yukon,2016,0.7095608400320315
372,194.928,0.7088718589813954,0.9734387620303973,389.856,2016_yk_006,Yukon,2016,0.7095581572860189
373,195.452,0.7089665971321842,0.9729286207617144,390.904,2016_yk_006,Yukon,2016,0.709542122316994
374,195.976,0.7087360307917593,1.020741398886056,391.952,2016_yk_006,Yukon,2016,0.7095260236456997
375,196.5,0.7101373870793698,1.0257209038588222,393,2016_yk_006,Yukon,2016,0.7095365596383563
376,197.024,0.7091013937393943,0.9666338090214543,394.048,2016_yk_006,Yukon,2016,0.7095501426473668
377,197.548,0.709547665193257,0.9582151610550186,395.096,2016_yk_006,Yukon,2016,0.7095382661994022
378,198.072,0.7108291913769054,0.980961879263423,396.144,2016_yk_006,Yukon,2016,0.7095422594076215
379,198.596,0.708584960742816,0.9732813968171656,397.192,2016_yk_006,Yukon,2016,0.709544837702717
380,199.12,0.7091680938117795,0.954105730571593,398.24,2016_yk_006,Yukon,2016,0.7095359775495331
381,199.644,0.7102003701813103,0.9813977539950708,399.288,2016_yk_006,Yukon,2016,0.7095337394674436
